osm_id,osm_type,lat,lon,name,amenity,operator,emergency,beds,phone,website,addr_city
508006978,way,45.5982274,5.2480041,Établissement de santé mentale Portes de l'Isère,hospital,,,,,,
508006981,way,45.5971607,5.2466659,Clinique Saint-Vincent de Paul,clinic,,,,,https://www.clinique-bourgoin.com/,
508006985,way,45.5959425,5.2453832,Centre hospitalier Pierre Oudot,hospital,,yes,,+33 4 69 15 70 00,https://www.ch-bourgoin.fr/,
508035451,way,45.4691451,4.5198946,Hôpital du Gier - Site Pinay,hospital,,no,,+33 4 77 31 19 19,https://hopitaldugier.fr/,Saint-Chamond
508187539,way,44.010177,5.109617,Clinique Saint-Didier,clinic,,,,,,
508664160,way,43.3156301,5.4763088,Clinique Valfleur,hospital,,,,+33 4 91 93 91 95,,
508983930,way,47.2104378,-1.553398,Hôtel Dieu,hospital,Centre Hospitalier Universitaire de Nantes,yes,,+33 2 40 08 33 33,https://www.chu-nantes.fr/,
509469376,way,43.5701671,3.8350431,Clinique Saint-Jean - Sud de France,hospital,,yes,,+33 4 67 01 01 01,https://www.clinique-saint-jean.fr/,Saint-Jean-de-Védas
510577929,way,46.570054,0.338478,Clinique Fief de Grimoire,clinic,,,,+33549422929,,
510578303,way,46.5568804,0.3848482,Centre hospitalier de la Milétrie,hospital,,yes,,+33 5 49 44 44 44,https://www.chu-poitiers.fr/,Poitiers
512153531,way,48.8138158,6.721822,Hôpital Saint-Jacques,hospital,,,,+33 3 87 05 02 00,http://www.hopital-dieuze.fr/,
512784938,way,49.5239807,0.3592479,Maison de Santé Caux Estuaire,clinic,,,,,,
514252624,way,48.5081517,-2.7628408,L'Archipel - Pôle Médical,clinic,,,,,http://www.larchipel-polemedical.com/,
514887878,way,49.2114964,1.1756825,Centre hospitalier intercommunal Elbeuf Louviers Val-de-Reuil,hospital,,yes,,+33 2 32 25 75 00,https://chi-elbeuf-louviers.fr/,Louviers
514960653,way,48.2457175,-4.4865996,Centre hospitalier de Crozon,hospital,,no,167,,,
518136759,way,45.6685034,6.3692722,"Centre hospitalier ""L'Arlandaz"" d'Albertville-Moûtiers",hospital,,yes,,+33 4 79 89 55 55,https://cham-savoie.fr/,
519179838,way,43.7995313,4.6676832,Hôpitaux des Portes de Camargue,hospital,,,,,,
519685699,way,46.6230087,5.2307274,Centre Hospitalier de la Bresse Louhannaise,hospital,,,,,,
519689660,way,45.432957,4.3913404,Hôpital de la Charité,hospital,,no,,,,
519692303,way,45.4108886,4.3909928,Hôpital Bellevue,hospital,,,,,https://www.chu-st-etienne.fr/Le_CHU/Coordonnees/Plan_Bellevue.asp,
519692737,way,45.4777038,4.3674597,Clinique du Parc,hospital,Elsan,yes,,+33 4 77 92 22 22,https://www.elsan.care/fr/clinique-parc-saint-priest,
519698677,way,46.0612223,6.3249362,Etablissement Public de Santé Mentale de la Vallée de l'Arve,hospital,,,,,http://www.ch-epsm74.org/,La Roche sur Foron
519706030,way,46.0441918,4.0778823,Centre médico-psychologique,hospital,,,,,,
519706260,way,46.51455,5.6052959,Centre hospitalier Jura sud,hospital,,,,+33 3 84 35 02 02,https://hopitaux-jura.fr/ch-orgelet-arinthod-st-julien/vous-venez-en-ssr/presentation-du-ssr/,Orgelet
519773508,way,45.0960174,3.4922559,Centre hospitalier Pierre Gallice,hospital,,,,,,
519774678,way,45.9350335,6.6410013,Hôpitaux du Mont-Blanc - Site de Sallanches,hospital,,yes,,+33 4 50 47 30 30,http://www.chi-mont-blanc.fr/,
520148673,way,45.8386439,3.0910477,CHU Louise Michel Hopital Nord,hospital,,yes,,,,Cébazat
520286342,way,47.0053773,-2.2556926,Maison de Santé,clinic,,,,+33251358989,,
520641454,way,46.6166173,3.7662755,Centre de Réadaptation et de Rééducation Fonctionnelles Le Bourbonnais,hospital,,,,+33 3 85 89 64 00,http://www.ugecam-bfc.fr/etablissements/crrf-le-bourbonnais,Bourbon-Lancy
520641455,way,46.6179686,3.7651421,Centre Hospitalier Fondation d'Aligre,hospital,,,306,+33385896060,https://etablissements.fhf.fr/annuaire/hopital-fiche.php?id_struct=1913,Bourbon-Lancy
521181719,way,48.9163282,2.3036699,Hôpital Saint-Jean,clinic,,no,,+33140806666,,
521295016,way,43.3494199,-1.7722294,Centre médical Ihitoki,clinic,,,,,,
521459689,way,45.8314311,2.8510139,Maison de santé,clinic,,,,+33 4 73 78 44 53,https://maison-de-sante-de-pontgibaud.business.site/,Pontgibaud
521916815,way,48.7132248,6.1609604,Centre médico-psychologique - Unité pour soins intensifs psychiatriques - Hôpital de jour Maxéville,hospital,,,,,http://www.cpn-laxou.com/CMP-USIP-HJ-Maxeville.html,
522213194,way,44.0101836,1.3658726,Clinique Croix Saint-Michel du docteur Boyé,hospital,,no,,,,Montauban
523045935,way,43.3497592,-1.4002113,Clinique Marienia,clinic,Inicea,,,+33559936800,https://www.inicea.fr/smr/clinique-marienia-pyrenees-atlantiques-64250,
523088438,way,46.0818392,6.4064127,Centre Martel de Janville,hospital,,no,,,,
524462591,way,18.0645522,-63.073601,Centre hospitalier Louis Constant Fleming,hospital,,yes,,+590 5 90 52 25 25,https://www.chsaintmartin.org/,Saint-Martin
524683626,way,45.5529195,3.7412012,Centre hospitalier d'Ambert,hospital,,yes,,+33 4 73 82 73 82,http://ch-ambert.fr/,
525046093,way,48.0704683,5.7796565,Hôpital local de Lamarche,hospital,,no,,+33 3 29 09 50 28,,
526150877,way,43.5945071,1.2547347,MECS Castelnouvel,hospital,,,,,,
527494747,way,46.7728171,-56.1716794,Hôpital de Saint-Pierre-et-Miquelon,hospital,,yes,,+508 411400,https://www.ch-fdunan.fr/,Saint-Pierre et Miquelon
527953421,way,48.7031343,6.1400482,Centre chirurgical ADR,clinic,,,,,http://centre-adr.fr/,
527953424,way,48.7029979,6.1395689,Centre d'Urologie,clinic,,,,,https://urolor.fr/,
527953551,way,47.4874116,-0.5041018,Soins de Suite et de Réadaptation Les Claveries,hospital,CHU d'Angers,,,,,
528545804,way,45.2709912,1.7706256,Centre hospitalier de Tulle - Cœur de Corrèze,hospital,Centre hospitalier de Tulle - Coeur de Corrèze,yes,,+33 5 55 29 79 00,https://www.ch-tulle.fr/,
528548451,way,45.2839311,1.7669954,Le Chandou,hospital,Centre Hospitalier de Tulle,,,,,
530857162,way,43.1466559,5.8931715,HIA Sainte-Anne - Site L'Oratoire,hospital,,,,,,
532243705,way,43.6293439,3.8182221,Centre Médical Forum Santé La Pinède,clinic,,,,,,
532567406,way,-12.7782297,45.2272822,Centre Hospitalier de Mayotte,hospital,,yes,,+262 2 69 61 80 00,https://www.chmayotte.com/,Mamoudzou
532575270,way,-12.8257732,45.1327021,CMR Kahani,hospital,,,,+262 2 69 62 40 78,,Ouangani
532576421,way,-12.9290679,45.1545848,Centre médical de référence de Mramadoudou,clinic,,yes,,+262 2 69 62 11 83,,Chirongui
533098326,way,-21.0558824,55.7090991,EPSMR Hôpital psychiatrique,hospital,,no,,,,
533206713,way,45.1817868,5.7092541,Groupe hospitalier mutualiste de Grenoble,hospital,,yes,,+33476707000,https://www.ghm-grenoble.fr/,
533384717,way,45.1254517,0.8561005,Maison médicale,clinic,,,,,,
533384718,way,45.1254898,0.8558122,Maison médicale,clinic,,,,,,
533894683,way,47.9388679,1.8821088,,hospital,,,,,,Saran
534023572,way,48.5718086,7.7932268,Maison Médicale des Deux Rives,clinic,,,,+33 3 69 06 07 08,https://www.imagerie-medicale-rhena.fr,Strasbourg
534660176,way,48.7012785,6.1438683,Polyclinique Majorelle,hospital,,,,,http://www.majorelle.groupe-elsan.com/,
536351520,way,48.0743937,1.3573333,Centre hospitalier de Châteaudun,hospital,,yes,,+33 2 37 44 40 40,https://www.ch-chateaudun.fr/,
537261846,way,43.5956135,3.8439542,service MPEA,hospital,,,,,,
538709708,way,43.6605062,1.3117162,Clinique des Cèdres,hospital,Capio,yes,,+33 8 26 96 31 31,https://clinique-cedres.capio.fr/,
539691629,way,43.4953328,2.3706815,Centre hospitalier intercommunal,hospital,,,,,http://chic-cm.fr/,
540234259,way,47.111086,-2.0646772,Hôpital intercommunal du Pays de Retz,hospital,,,,,,
541783936,way,44.9885272,2.4244718,Maison médiale de Jussac,clinic,,,,,,
541900977,way,49.7899815,4.7189717,Centre Hospitalier Bélair,hospital,,no,,,,
542091612,way,46.4284979,0.8669039,Centre hospitalier de Montmorillon,hospital,,yes,,,https://www.chu-poitiers.fr/specialites/pole-montmorillon/,
542994004,way,45.3900199,0.6980262,,clinic,,,,,,
543390482,way,48.703494,6.138134,Ortholor Institut de chirurgie orthopédique et de traumatologie sportive,clinic,,,,,,
544923454,way,-22.3005835,166.4451327,Medisud,clinic,,,,,,
546895752,way,48.9010605,2.2178502,Medipôle,clinic,,,,+33 1 41 91 70 70,https://www.medipole-nanterre.com/,Nanterre
549939126,way,42.6954474,2.8638901,Centre Catalan d'Imagerie,hospital,,,,+33 4 68 55 21 35,http://www.radiologie-perpignan.fr/centre-catalan-dimagerie-radiologie/,
551037518,way,48.8080975,2.1354565,Hôpital Richaud,hospital,,,,,,
552256644,way,-22.2970524,166.4480969,Centre Hospitalier Spécialisé Albert Bousquet - Centre d'accueil et hôpital de jour,hospital,,,,,,
552690912,way,43.0663574,0.1455046,Centre hospitalier de Bagnères-de-Bigorre,hospital,,yes,,+33 5 62 91 41 11,https://www.ch-bagneres.fr/,
552816533,way,43.0831127,0.0784306,Hôpital Le Montaigu,hospital,,no,,,,
553211645,way,47.4835364,-0.555737,Institut de Cancérologie de l'Ouest,hospital,Institut de Cancérologie de l'Ouest,,,,,Angers
553579983,way,48.304969,-0.6048516,Centre Hospitalier du Nord-Mayenne,hospital,,yes,,+33 2 43 08 73 00,https://www.ch-mayenne.fr/,
553615105,way,46.8315167,-0.3867401,Centre hospitalier de Faye L'Abbesse,hospital,Centre hospitalier Nord Deux-Sèvres,yes,,+33 5 49 68 49 68,https://www.chnds.fr/accueil.aspx,
554227082,way,48.82045,2.2029881,Centre Hospitalier des Quatre Villes,hospital,,yes,,+33 1 77707070,https://www.ch4v.fr/,
554754515,way,49.225437,6.0112078,Hôpital de Jœuf,hospital,,no,,,,
557491785,way,47.0850036,2.4331847,Site des Gadeaux,hospital,Centre Hospitalier Jacques Cœur,,,,https://www.ch-bourges.fr/le-ch-jacques-coeur/nos-sites/les-gadeaux/,
557692597,way,43.3778473,5.3594096,,hospital,,,,+33491383000,,
557781586,way,46.3445382,2.6190879,Hôpital privé Saint-François,hospital,Elsan,yes,,+33 8 26 39 99 29,http://www.saint-francois-desertines.groupe-elsan.com/,Désertines
558054995,way,48.8055682,2.6149371,Pôle de Santé La Francilienne,hospital,,,,,,Pontault-Combault
558083447,way,45.3707877,4.8124137,Clinique des Côtes du Rhône,hospital,Noalys,yes,,+33 4 74 29 28 28,https://cliniquedescotesdurhone.fr/,
558119559,way,44.9045982,5.7950697,Centre hospitalier de La Mûre,hospital,,yes,,,,
558245497,way,45.5416239,3.2523589,Centre hospitalier Paul Ardier,hospital,,yes,,+33 4 73 89 72 72,https://www.ch-issoire.com/,
558250333,way,45.5533397,3.7389294,Centre de Soins de Pré Bayle,clinic,,,,,,
558448783,way,48.0575725,-0.787831,Centre Mallet Proux,clinic,,,,,,
559279569,way,48.7567334,2.3025301,Hôpital privé d'Antony,hospital,Ramsay Santé,yes,,+33 1 46 74 37 00,https://hopital-prive-antony.ramsaygds.fr,Antony
559566882,way,45.5438692,5.9709747,Clinique Le Sermay,clinic,,,,+33 4 79 26 91 00,http://www.clinique-le-sermay.fr/,Challes-les-Eaux
559581091,way,45.6163587,6.763883,Multipôle de Santé de Montagne,hospital,,yes,,+33 4 79 41 79 79,,Bourg-Saint-Maurice
559581093,way,45.2782,6.3414014,Centre hospitalier de Saint-Jean-de-Maurienne,hospital,,yes,,+33 4 79 20 60 20,,
559581095,way,45.4836013,6.5348704,Centre hospitalier d'Albertville-Moûtiers,hospital,,yes,,+33 4 79 09 60 60,https://cham-savoie.fr/,
559737228,way,49.7052102,4.9379555,Centre hospitalier de Sedan,hospital,,yes,,+33 3 24 22 80 00,http://www.ch-sedan.fr/,Sedan
559740369,way,49.5118291,4.3622214,Groupe Hospitalier Sud Ardennes,hospital,,yes,,+33 3 24 38 66 66,https://www.ch-ghsa.fr/,Rethel
559810989,way,49.2286099,4.0205977,CHU de Reims,hospital,,yes,,+33 3 26 78 78 78,https://www.chu-reims.fr,
560134531,way,48.1207936,5.1400493,Centre hopitalier de Chaumont,hospital,,yes,,+33 3 25 30 70 30,http://www.ch-chaumont.fr/,Chaumont
560134533,way,48.1194608,5.1410416,Clinique de Chaumont,hospital,Groupe Elsan,,,+33 8 25 16 34 34,http://www.lebois.groupe-elsan.com/,
560202318,way,47.8669388,5.336709,Centre hospitalier de Langres,hospital,,yes,,+33 3 25 87 88 88,http://www.ch-langres.fr/,Langres
560202319,way,47.8658301,5.3368448,Clinique de la Compassion,hospital,Elsan,,,+33 3 25 87 59 52,http://www.compassion.groupe-elsan.com/,
560209272,way,48.7017201,6.1399073,Hôpital Privé Nancy Lorraine,hospital,Elsan,no,,,https://www.elsan.care/fr/hopital-prive-nancy-lorraine,
560390054,way,48.9063659,6.052524,Centre hospitalier de Pont-à-Mousson,hospital,,yes,,+33 3 83 80 20 00,https://www.ch-pontamousson.fr/,
560390062,way,49.5375537,5.7801001,Centre hospitalier Hôtel Dieu,hospital,Groupe SOS,yes,,+33 3 82 44 70 00,https://www.groupe-sos.org/structures/876/Centre_hospitalier_Hotel_Dieu,Mont-Saint-Martin
561114017,way,49.1114399,6.7229032,Hôpital de Saint-Avold,hospital,Groupe SOS,yes,,+33 3 87 91 14 44,https://www.hopitalsaintavold.fr/,Saint-Avold
561607203,way,49.0415645,7.9321852,Centre hospitalier intercommunal de la Lauter,hospital,,yes,,+33 3 88 54 11 11,https://www.ch-wissembourg.fr/,Wissembourg
561868812,way,47.6241656,7.2519693,Centre hospitalier d'Altkirch,hospital,,,,+33 3 89 08 30 30,https://www.ghrmsa.fr/presentation/nos-sites/centre-hospitalier-saint-morand-d-altkirch-428.html,Altkirch
561978998,way,47.9080188,7.2155788,Hôpital Charles Haby,hospital,,yes,,+33 3 89 74 78 00,,Guebwiller
562247226,way,-21.3800469,55.6191963,Hôpital de Saint-Joseph,hospital,,,,,,
562329862,way,48.7732286,-3.0340223,Centre hospitalier Max Querrien,hospital,,yes,,,,Paimpol
562606041,way,46.9580513,1.9956322,Centre Hospitalier La Tour Blanche,hospital,,yes,,+33 2 54 03 54 03,https://www.ch-issoudun.fr/,
562887094,way,47.8634684,-4.2212275,Hôtel-Dieu,hospital,Groupe HSTV,yes,,+33 2 98 82 40 40,https://hdpontlabbe.hstv.fr/,Pont-l'Abbé
562894624,way,48.4478313,-4.2350272,Centre hospitalier Ferdinand Grall,hospital,,yes,,+33 2 98 21 80 00,https://www.hopital-landerneau.fr/,
563040935,way,44.9089673,2.426574,Centre médico-chirurgical,hospital,,,,,,
563140514,way,47.8698751,-3.5561472,Centre hospitalier de Quimperlé,hospital,Groupe Hospitalier Bretagne Sud,yes,,+33 2 98 96 60 00,https://www.chbs.fr/,
563840478,way,49.1048393,-1.1077456,Centre Hospitalier Mémorial,hospital,,yes,,+33 2 33 06 33 33,https://www.ch-stlo.fr/,
563861299,way,49.5021975,-1.4636362,Centre de Soins Non Programmés,clinic,,,,,,
563884695,way,48.6932922,-1.3519387,Centre Hospitalier Avranches - Granville,hospital,Centre Hospitalier Avranches - Granville,yes,,+33 2 33 91 50 00,http://www.ch-avranches-granville.fr/,
563888850,way,48.8279261,-1.5711297,Le Normandy II,hospital,Sogenor SAS,,,+33 2 33 90 33 33,http://www.lenormandy.com/,
563915267,way,48.5254021,-1.3287446,Hôpital Saint-James,hospital,,,,+33 2 33 89 89 00,https://www.hopitaux-montsaintmichel.fr/le-ght/nos-etablissements/ch-de-saint-james/,
563947887,way,48.0637015,-0.7834437,Centre Hospitalier de Laval,hospital,Groupement Hospitalier de Territoire de la Mayenne et du Haut-Anjou,yes,,+33 2 43 66 50 00,https://www.chlaval.fr/,
563964754,way,47.3742632,-1.1720603,Centre Hospitalier Francis Robert,hospital,,yes,,+33 2 40 09 44 00,http://www.ch-ancenis.fr/,
564096738,way,47.7257115,-1.3815616,Centre hospitalier de Châteaubriant,hospital,,yes,,+33 2 40 55 88 00,https://www.ch-cnp.fr/,
564111083,way,47.2672782,-2.2571158,Centre hospitalier Saint-Nazaire,hospital,,yes,,+33 2 72 27 80 00,https://www.hopital-saintnazaire.fr/,Saint-Nazaire
564131781,way,47.4449641,-0.5394554,Clinique de l'Anjou,hospital,,yes,,+33 2 41 44 71 71,https://www.clinique-anjou.fr/,Angers
564157904,way,47.4835518,-0.5570995,CHU d'Angers,hospital,,yes,,+33 2 41 35 36 37,https://www.chu-angers.fr/,
564167051,way,48.3602595,0.3587491,Centre Hospitalier intercommunal Alençon-Mamers,hospital,,yes,,+33 2 43 31 31 31,https://www.ch-alencon.fr/,
564167052,way,48.1893223,0.6626558,Centre hospitalier de La Ferté-Bernard,hospital,,yes,,+33 2 43 71 61 51,https://www.ch-lafertebernard.fr/,
564444058,way,48.6612107,6.1585358,Clinique Saint-André,hospital,,,,,http://www.saint-andre.groupe-elsan.com/,
565103641,way,43.4074988,3.6698949,Centre hospitalier du Bassin de Thau,hospital,Hôpitaux du Bassin de Thau,yes,,+33 4 67 46 57 57,https://ch-bassindethau.fr/,
565281042,way,46.7786172,-56.1737974,Centre de Santé,clinic,,,,,,
566126234,way,46.1405619,1.8874178,Centre Médical Alfred Leune,hospital,MGEN,no,,,https://proximite.mgen.fr/204-etablissement-de-medecine-et-ssr-sainte-feyre,
566380109,way,43.6650006,4.1248473,Pôle Santé Professeur Louis Serre,hospital,,yes,,,,
566987975,way,47.4328286,0.6698341,Centre Médico-Chirurgical de Touraine,clinic,,,,,http://cmct-touraine.com/,
568126205,way,44.7607629,-1.1826053,Centre de convalescence La Pignada,clinic,,,,,,
568711096,way,46.0607211,6.3226161,Centre de consultation,hospital,Etablissement Public de Santé Mentale de la Vallée de l'Arve,,,,,La Roche sur Foron
568765058,way,48.8391235,2.2885179,Maternité catholique Sainte-Félicité,hospital,,,,,,
568894646,way,44.6128861,-1.1138435,Centre Hospitalier d‘Arcachon,hospital,,yes,,+33 5 57 52 90 00,,
571290238,way,43.8218554,4.3231253,Institut de Cancérologie du Gard,hospital,,,,+33 4 66 68 68 68,,
572838918,way,43.260915,5.4133606,Hôpital Henri Gastaut,hospital,,,,,,
574822830,way,48.7932393,7.7691238,Centre de Réadaptation Château Walk,hospital,,,,,,Haguenau
575489561,way,48.4077597,-2.9151269,Centre Hospitalier du Penthièvre & du Poudouvre,hospital,,,,+33 2 96 79 66 66,http://www.ch2p.bzh/,
577324700,way,46.8466799,-1.8729544,Centre Hospitalier Loire-Vendée-Océan - Site de Challans,hospital,Centre Hospitalier Loire-Vendée-Océan,yes,,+33 2 51 49 50 00,http://www.ch-lvo.fr/,
577807990,way,46.9689315,-1.3105253,Centre Hospitalier Départemental - Site de Montaigu,hospital,,yes,,+33 2 51 45 40 00,https://www.chd-vendee.fr/index.php?id_page=235&id_site=1,
577828818,way,48.7490384,-0.5402104,Centre Hospitalier Jacques Monod,hospital,,yes,,+33 2 33 62 62 00,http://www.ch-flers.fr/,
577834262,way,48.7471053,-0.0178868,Centre Hospitalier Fernand Léger,hospital,,yes,,+33 2 33 12 33 12,https://www.ch-argentan.fr/,Argentan
577845854,way,48.523494,0.551823,Centre Hospitalier Marguerite de Lorraine,hospital,,yes,,+33 2 33 83 40 40,http://www.ch-mortagne.fr/,
577853796,way,48.5910406,-0.65886,Centre Hospitalier Intercommunal des Andaines - Site de Domfront,hospital,CHIC des Andaines,no,,+33 2 33 30 57 57,https://chic-andaines.fr/fr/index.php,
577856909,way,49.1852937,-0.3668969,Clinique de la Miséricorde,hospital,Fondation de la Miséricorde,limited,,+33231152520,https://www.fondation-misericorde.fr/les-etablissements/la-clinique-de-la-misericorde/,
578239671,way,49.3826289,0.129171,Centre Hospitalier de la Côte Fleurie,hospital,,yes,,+33 2 31 89 89 89,http://ch-cotefleurie.com/,
578244953,way,49.0182507,-0.6331258,Centre Hospitalier Docteur Louis Lacaine,hospital,Centre Hospitalier Aunay-Bayeux,,,+33 2 31 71 76 76,https://www.ch-ab.fr,
578944479,way,-16.0553927,-145.6199724,,hospital,,,,,,
579735376,way,47.495375,4.3456141,Centre hospitalier Robert Morlevat,hospital,,yes,,,http://www.ch-semur.fr/,
579821481,way,48.8358102,-0.8840819,Centre hospitalier de Vire,hospital,,yes,,+33 2 31 67 47 47,http://www.ch-vire.fr/,
579859762,way,48.7410446,0.9206641,Centre hospitalier de Verneuil d'Avre et d'Iton,hospital,,yes,,+33 2 32 23 60 00,http://www.vbr-sudeure.fr/,Verneuil-sur-Avre
579875401,way,45.6120232,5.154091,Établissement de Santé Mentale Portes de l’Isère,hospital,,,,+33474926590,,
579916181,way,49.3484508,0.5147337,Centre hospitalier de la Risle,hospital,,yes,,+33 2 32 41 64 64,https://ch-pont-audemer.fr/,Pont-Audemer
579939965,way,49.0319928,1.1147324,Centre hospitalier Eure-Seine,hospital,Centre hospitalier Eure-Seine,yes,,+33 2 32 33 80 00,http://www.chi-eureseine.fr,Évreux
580213379,way,46.8358261,-1.8818372,UDM ECHO Challans,clinic,Association ECHO,,,+33 2 51 54 11 58,https://echo-dialyse.fr/,Challans
580643151,way,47.4332673,0.6679201,Clinique NCT+ Saint Gatien Alliance,hospital,Nouvelle Clinique de Tours Plus • Saint-Gatien • Alliance,yes,,+33 2 47 88 37 37,https://nctplus.com/,
581397966,way,48.170692,-2.5976865,Centre hospitalier du Centre Bretagne - Centre de rééducation fonctionnelle,hospital,,,,,,
582384109,way,49.3703028,3.3343424,Centre hospitalier de Soissons,hospital,,yes,,+33 3 23 75 70 70,https://www.ch-soissons.fr,
583759021,way,44.1466,4.0964104,Centre hospitalier Alès-Cévennes,hospital,,yes,,+33 4 66 78 33 33,http://www.ch-ales.fr/Accueil/,
584061444,way,43.1236539,5.9468746,Hôpital Privé Saint-Jean,hospital,,,,+33 4 94 16 30 30,https://www.hpth-saint-jean.fr/,Toulon
584255611,way,50.9407281,1.8917616,Centre hospitalier de Calais,hospital,,yes,,+33 3 21 46 33 33,https://www.ch-calais.fr/,
584899020,way,43.7021359,-1.004161,Clinique Maylis,hospital,Inicea,no,,+33 5 58 56 41 00,https://www.inicea.fr/sante-mentale/clinique-maylis-narrosse-40180,
585271416,way,16.0452362,-61.687236,Clinique les Nouvelles Eaux Vives,hospital,,,,,,
585769191,way,49.44858,2.0700538,Centre hospitalier Simone Veil de Beauvais,hospital,,yes,,+33 3 44 11 21 21,http://ch-beauvais.fr/,
585781269,way,49.8726387,2.2538897,CHU Amiens Sud,hospital,,yes,,+33 3 22 45 60 00,https://www.chu-amiens.fr/,
586117534,way,49.9340528,2.9297875,Centre Hospitalier de Péronne,hospital,,yes,,+33 3 22 83 60 00,https://www.ch-peronne.fr/,
586122010,way,49.6485517,2.5747501,Centre hospitalier de Montdidier,hospital,,yes,,+33 3 22 78 70 00,https://www.chimr.fr/,
586124445,way,50.1525114,2.3521769,Centre Hospitalier de Doullens,hospital,,yes,,+33 3 22 32 33 33,https://www.ch-doullens.fr/,
586129718,way,49.9998001,2.654432,Centre Hospitalier d'Albert,hospital,,,,+33 3 22 74 41 35,https://www.ch-albert.fr/v3/,
586609734,way,45.81655,1.246134,Centre hospitalier Esquirol,hospital,,,,,https://www.ch-esquirol-limoges.fr/,
588448129,way,45.1963867,-0.0854229,Centre hospitalier et E.H.P.A.D. Les Bruyères Boscamnant,hospital,,no,,+33 5 46 86 50 00,https://www.ch-boscamnant.fr/,
588728986,way,45.439374,-0.4347988,Centre hospitalier de Jonzac,hospital,,yes,,+33 5 46 48 75 75,http://www.ch-jonzac.com/,
589353576,way,45.7595984,4.9075322,Médipôle Lyon-Villeurbanne,hospital,,yes,,,,
589891794,way,-21.3780639,55.6118855,Clinique Saint-Joseph,hospital,,,,,,
591024804,way,45.4595589,-0.4383276,Domaine des Fossés,hospital,Centre hospitalier spécialisé de Jonzac,,,+33 5 46 48 75 75,,
591057328,way,43.9301526,2.1651324,Clinique Claude Bernard,hospital,Groupe Elsan,yes,,+33 5 63 77 77 63,http://www.claude-bernard-albi.groupe-elsan.com/,
592125709,way,46.9879422,1.1641627,Centre Hospitalier de Chatillon-sur-Indre,hospital,,no,,,,
592131319,way,48.6201628,2.4569349,Centre Hospitalier Sud Francilien,hospital,,yes,,+33 1 61 69 61 69,https://www.chsf.fr/,
592132678,way,45.1441744,4.1266974,Centre Hospitalier Jacques Barrot,hospital,,,,,,
592136836,way,50.328732,3.3937911,Centre hospitalier de Denain,hospital,,yes,,+33 3 27 24 30 00,https://www.ch-denain.fr/,
594606928,way,5.4786769,-53.2086774,,hospital,,,,,,
594665423,way,3.3829115,-54.0493606,,clinic,,,,,,
594771688,way,46.4855517,2.0048641,Clinique du Manoir du Berry,hospital,,,,+33 2 54 06 20 12,,
595796916,way,48.8407893,-0.896951,Clinique Notre-Dame,hospital,,,,+33 2 31 66 64 00,http://cliniquenotredamevire.fr/accueil/,
596129065,way,48.4438343,2.1552801,Centre hospitalier Barthélemy Durand,hospital,EPS Barthélemy Durand,,,,https://www.eps-barthelemy-durand.fr/,
600141351,way,48.2071632,3.2946652,Clinique Paul Picquet,hospital,,,,,https://www.clinique-paul-picquet.fr,Sens
600467901,way,50.104637,3.5335827,Centre hospitalier Le Cateau,hospital,,yes,,+33 3 27 84 66 66,https://www.ch-lecateau.fr/,
601238012,way,48.2218804,-1.793299,Maison de Santé Claude Rosenzweig,clinic,,,,,https://www.mspgeveze.fr/,
602097768,way,43.9672569,0.9359213,Foyer Occupationnel Barradis,hospital,,,,,,Lavit
604539741,way,48.7034017,6.1406495,Clinique Bellefontaine,clinic,Orpea,,,,https://www.orpea.com/clinique-bellefontaine-nancy-54,
605887268,way,43.5019285,5.4378527,Hôpital privé de Provence,hospital,,yes,,+33 4 42 33 88 00,https://www.hopital-prive-de-provence.com/fr/,
606160448,way,50.337892,3.1035313,Centre Hospitalier de Douai,hospital,,yes,,+33 3 27 99 61 61,https://www.ch-douai.fr/,
606160500,way,50.3367813,3.1035664,Centre Léonard de Vinci,clinic,,,,,,
606819609,way,45.7007432,5.8907865,Clinique Gustav Zander,clinic,Inicea,,,+33 4 79 61 41 33,https://www.inicea.fr/smr/clinique-gustav-zander-savoie-73100,
607159225,way,43.9276478,4.805239,Institut de chirurgie osseuse et de la moelle épinière - Médipôle Montagard,clinic,,,,+33490279287,https://www.chirurgie-orthopedique-medipole.fr/,Avignon
607686126,way,45.7731527,4.8606775,Hôpital de jour PsyPRO,clinic,,,,,https://www.psyprolyon.fr/,
608717253,way,44.4134468,4.140627,Centre hospitalier Léopold Ollier,clinic,,,,,https://www.ch-ca.fr/services-soins/medecine,
612220065,way,46.5794658,3.046597,Centre hospitalier de Bourbon l'Archambault,hospital,,,,,,Bourbon-l'Archambault
613424971,way,48.9784789,3.1446181,Clinique de l'Ange Gardien,clinic,Ramsay Santé,,,,,
613554438,way,47.5190198,5.1048838,Centre hospitalier d'Is-sur-Tille,hospital,,no,,+33 3 80 95 62 62,,Is-sur-Tille
614483623,way,43.9230257,4.8840271,Clinique Les Cyprès,clinic,,,,,,
616342937,way,49.5248052,0.3642131,Hôpital Saint-Romain de Colbosc,hospital,,,,,,
616666876,way,46.1596055,4.1649049,Centre hospitalier de Charlieu,hospital,,,,,,
617510359,way,47.8624944,4.5593192,Centre hospitalier de Châtillon-sur-Seine,hospital,,yes,,+33 3 80 91 21 21,http://www.hopital-chatillonsurseine.fr/,
